,State,Latitude,Longitude,RSRP,RSRQ,RSSI,SINR,Throughput,Latency,PacketLoss,Jitter,CellID,PCI,TAC,eNodeBID,SectorID,Technology,FrequencyBand,HandoverSuccessRate,HandoverFailureRate,HandoverLatency,CallSetupTime,CallDropRate,CallBlockRate,SessionStartTime,SessionEndTime,Temperature,WeatherConditions,HTTPDownloadSpeed,HTTPUploadSpeed,VideoStreamingQuality,MOS,FrequencyBandOccupancy,CarrierAggregation,InterferenceLevel,NeighboringCellInterference,TrafficVolumeUplink,TrafficVolumeDownlink,UserDensity,SNR,SpectralEfficiency,CapacityUtilization
10,Abia,4.968022861228431,7.062640007514027,-82.25939581505779,-17.123645884385443,-63.73313927685892,6.099736845349991,66.84235003074747,483.2094848809934,4.676998768803482,7.952717961417621,4693,454,22285,48480,3,WCDMA,1800,95.63609062814356,0.6839983474334721,102.0516530508734,9.109065960653544,3.665830460854886,1.2398912253598064,1979-06-16 18:33:52,1979-06-16 19:04:32,25.226021300731208,Cloudy,0.05650875128264676,19.29285305784592,High,1.6741835363598114,89.08810007342191,2CC,-76.3195686541518,-74.78712960577326,41.538176425461046,0.5511350640854895,86.59587299142379,11.602497483221839,3.897065437741853,24.88745997526398
11,Abia,5.883570291453448,7.315094894168779,-71.45600226976111,-8.097872067754269,-96.8408734511168,2.764790345856172,47.858959398789615,440.0146094982759,2.612858131228362,57.685839396943685,6140,271,63745,4253,1,WCDMA,900,97.45218169189938,0.5960363685484166,327.2478997250321,2.750366271600572,1.5316157758903848,2.905434315754455,1991-09-05 19:45:12,1991-09-05 19:45:40,23.871210211096173,Clear,51.68475492414459,45.165366024228675,High,3.4898003259925217,74.2061079470901,3CC,-91.96193621751411,-55.06391073393333,16.615637506373893,6.644422463441668,99.85316956050498,26.029137542252865,2.6504061476330687,70.72800609639386
12,Abia,5.928221076596788,7.570850964468074,-71.81646341938843,-11.90357303410601,-108.17291267392953,-2.563283961737639,44.218333749874326,84.60591923644384,0.6622203932435938,76.50350875251792,122,494,40268,41233,3,LTE,700,95.19663432581422,0.29561087437080524,407.73625119839096,2.2799740445846224,3.0703855922383965,3.8331752580930893,1971-05-13 16:19:18,1971-05-13 17:02:44,31.220005149157828,Clear,64.68647618887134,7.189322767395556,Medium,2.8299412006175655,60.42938537050884,None,-72.67640679166182,-66.30455454869592,16.22194849107738,31.544635200323707,40.18750835992121,13.947268616729884,2.4161320135477773,63.69118023951326
13,Abia,5.02532330801113,7.8855445038979255,-88.15157368473993,-15.917114544585312,-105.79525183257671,-5.314552824250813,95.6804787818573,159.97933929681696,1.070609725580176,94.16627196270656,6605,142,55397,48856,3,LTE,2100,99.80732093011855,3.5979606957502126,251.63688859229646,4.03000639640839,4.004013243511828,3.4329091922660964,1994-04-20 11:41:06,1994-04-20 12:02:20,36.843262375919906,Rainy,0.8939821139419601,37.821513573266785,Medium,1.212041166268084,37.54803803125174,3CC,-77.61192344915821,-65.45392929727157,48.71810639784247,45.71058781186338,85.45825209255383,13.208548985399556,4.393633773669232,57.02961906764998
14,Abia,5.291587925416181,7.018825731634958,-101.17359552933202,-19.582886175932757,-96.6132327397342,14.503042876445544,59.217718562682954,470.90396253925877,2.235968378766052,79.77201650025731,1088,448,17670,6480,1,LTE,700,97.19721510595615,0.28683786838621994,316.4654708969237,6.2984298102845795,3.6638910483463167,0.5932641093914048,1981-01-31 01:26:45,1981-01-31 01:43:46,21.610905505329363,Clear,95.01673416709137,21.890603333161927,Low,4.000475123306188,5.461044757646228,2CC,-93.69115732035606,-80.10623677798064,2.6695171030862888,12.10802067403352,22.5744420202993,27.472365832797585,3.7919682773738033,88.03072967895854
15,Abia,5.381320946611702,7.316984287554194,-106.30733367740797,-6.996180837770387,-84.37173304084493,-4.893270890137642,24.091945480845478,144.5021460418907,1.6243840181547342,15.404606138376531,3572,162,1186,2526,2,LTE,900,99.83759180608278,1.0841021707486735,205.63783011122334,2.901283413530213,1.109258286119132,4.478660488770897,2018-08-22 07:48:23,2018-08-22 08:03:38,28.84669122176331,Clear,99.43609520937558,41.807613630369346,Low,4.050539163219916,34.766848845254785,2CC,-73.28440481239916,-72.63256586978534,4.876477170022298,42.12014080403788,98.23806940029623,5.106510823776268,4.784034648925445,61.59209742490434
16,Abia,5.5272169360554315,7.224441280814277,-87.34048159775355,-5.38978939781269,-93.73629278552711,5.208828944000823,61.43232956263456,125.8744817212007,4.720456347345324,10.619350806013584,2172,338,62500,5743,2,WCDMA,1800,96.11003651903613,1.4026474791367765,404.04989957644483,9.841083572392824,3.4360910097390525,3.817990675484664,1989-08-25 03:00:55,1989-08-25 03:52:35,25.833302759746747,Cloudy,33.878184719055696,42.11351493891066,Low,4.839100417006809,48.49184080018839,3CC,-69.96240494096915,-88.74620455152947,40.14216015829492,32.53070960919675,21.419001254120776,8.479729808545157,1.861819984063479,80.45461511897165
17,Abia,4.670294686301144,7.342058377119128,-78.7876076699122,-5.85902749212535,-68.52519799958392,21.21514384574961,91.4190492063531,23.19614073091902,3.3065919262236627,7.284187702580203,27,79,35083,12999,2,LTE,1800,98.05974145725482,2.081565062411643,239.9993781596837,3.9817607276004305,2.4606270926334615,2.2320251393984005,1995-03-31 09:13:40,1995-03-31 09:24:49,22.274926482430196,Cloudy,0.8682938279503505,8.745028555159212,High,1.3530355506587717,28.545752333551633,2CC,-89.85340104867291,-66.28570203851761,44.74445366772773,43.26615020583434,88.40809734997883,23.791238667270548,2.852519265439361,78.75467250543167
18,Abia,5.068331578813533,7.071509113091649,-111.5882471106222,-3.4127654942367265,-97.94415678049326,15.982302643361056,41.25113804216723,452.665650827186,0.18838589432369768,32.456129597900265,7460,200,34498,39787,2,WCDMA,700,97.6959363579339,2.8631886258005808,135.81449638622345,6.0880278563744366,0.020941392403234227,2.389328281709303,1994-02-20 10:06:20,1994-02-20 10:37:31,34.90854275282261,Rainy,97.26862521112147,23.064484529791436,Low,2.5326988778906316,87.39000163527095,None,-83.68400460420683,-76.76461532774789,30.68913540591352,3.8771701116143253,63.80692989514942,12.963850257475674,4.142736793813745,89.8355689106148
19,Abia,5.436157874943866,7.408630009535423,-108.14912018127924,-16.46536727162235,-89.96562554752357,14.264330922907543,65.99150828993527,310.20016404960245,4.272630661185335,17.719335888267572,347,419,11923,2471,1,LTE,700,97.4823533518989,2.822465792545939,133.5648607013544,8.784952047084467,4.460704745456445,2.605710966624868,1970-07-30 21:21:17,1970-07-30 22:00:32,38.100763528399895,Cloudy,65.95134527146526,39.01599431418229,Low,4.1047042776685565,86.34260735670986,2CC,-68.67677450032181,-86.61458206752894,24.849863462075344,1.203200678610039,50.55428055632522,6.955969890139944,0.5833714379777335,42.046917711867415
20,Abia,4.710452979791715,7.64364276392786,-119.626112740969,-13.789349547348053,-91.13633160349124,16.073813589053735,22.67222447118825,144.69314002101638,3.5356769002947623,64.58050127030343,2571,376,30850,40584,2,GSM,2100,99.93455681810627,4.9683571265387485,386.019159354779,4.719854000943108,2.0243438519237715,2.958406159903321,1987-04-21 16:30:39,1987-04-21 16:42:45,29.917189262643888,Clear,85.63483264955471,3.2123426614770745,Low,4.9244562920654875,39.28077861615837,None,-96.41151837380032,-75.20625442759807,39.06354357197896,47.79069727926461,24.327078671121683,22.32125488356251,1.340006656879425,13.020306464862951
21,Abia,4.826204999507746,7.815366367520848,-76.27841571973916,-6.735009361591789,-102.3906352322447,-3.804641616210036,95.96322945534826,330.0365384049802,1.9941055189582828,97.30663725560335,541,3,25732,43461,1,LTE,900,96.17856153863715,0.7644983762830332,420.31862539579714,5.5309826249891465,0.1506028344082494,0.6934567753495902,1995-01-18 12:41:37,1995-01-18 12:46:38,35.2669257118882,Clear,52.68621090846436,32.570556045670195,Low,4.740320132375623,37.08612455330369,3CC,-69.07100889284318,-53.949522393286344,32.02533135380832,5.377396205850027,76.1484517379137,16.853350369870817,3.129490271016346,82.58783819247546
22,Abia,5.696030241035457,7.840958392976917,-92.02380158580596,-6.168501373433882,-77.9894516464754,27.493532726668356,6.644622302454128,96.43170069219258,4.136805711241731,52.235829678233095,6852,444,14862,44768,2,LTE,2600,95.59510977302348,3.60568255461877,305.7620932382395,3.403928555586009,0.35122741005849667,4.433073798930724,2013-03-22 21:33:29,2013-03-22 21:48:57,34.816347749428694,Clear,7.804218808432073,26.66263929755828,Medium,1.1696411385775578,57.87528929367157,None,-76.73397584881162,-78.33292905238329,18.121015673359857,42.59180483811375,8.318843351965011,17.72278901897988,4.924491421181302,25.606796394986418
23,Abia,4.57065388038312,7.570721490244697,-70.3325610119249,-10.136330910354609,-61.723888177594105,11.70871372442437,23.21243924556099,354.71268364674853,2.669575191306934,45.04485067786405,2970,350,58621,28111,2,GSM,2100,97.63369878211317,4.935222572737855,160.87064263481636,6.242753236672107,1.3151804765759656,1.1129596476142678,2019-08-27 18:47:47,2019-08-27 18:51:10,24.59542088908821,Cloudy,67.84651501143807,42.83745137793309,Low,4.5901749178590165,36.33046904136938,3CC,-78.0210865797798,-66.44039265759822,26.240203134635177,12.569609646603958,75.73006262489433,10.526317782978847,1.023979165940948,14.739654499557886
24,Abia,4.686717350410845,7.859999162684384,-95.26640337251665,-10.560361345854426,-59.616142337421394,21.745518635348688,33.65766313743118,495.20502813400685,1.2712303832056921,9.876816370993225,2883,69,42918,13252,2,WCDMA,2600,99.19106307424423,4.041043554659009,354.4769461551206,6.419702486139509,2.502890014726086,4.042212386932402,1993-12-10 11:20:46,1993-12-10 11:22:47,33.83256006372633,Cloudy,44.68382175875646,13.85750242676253,Low,4.391521200955754,69.56346852107717,None,-68.1720979989745,-68.66698223478706,25.582357904814707,10.748338087882182,74.96048333263974,10.79666171055603,0.6933459243775262,10.640670649425843
25,Abia,5.560842024396373,7.532334569745785,-118.37410762282876,-19.02179295268831,-99.51721307889783,12.157481446791621,36.0792883351259,393.8949385594117,4.90413943749521,59.731879041936565,8645,342,30650,23240,1,WCDMA,700,95.08136228208934,4.256842209017274,310.0794324327831,6.7367687336991215,4.98722779728023,1.983019937961833,2020-07-09 04:12:19,2020-07-09 04:48:51,35.90853623516327,Rainy,62.85053279933529,13.307789071456021,High,4.138054041664656,82.94889468893786,3CC,-95.52712191859025,-68.45469129086078,6.561948043736471,48.02352613288308,28.55812153829863,12.246434597428738,4.956861352794499,53.60807412088976
26,Abia,4.685294007996633,7.90544744121376,-90.4959935276292,-10.11638939286705,-62.28661639124028,-1.9653590557319447,45.54357680801956,109.25203787075658,1.9853885249962544,69.45930461001446,7363,88,35719,3362,3,WCDMA,900,97.41865120439017,4.535535449885836,324.212846784872,2.912292256052454,4.717213592938035,0.21978710685770508,1997-11-09 23:35:11,1997-11-10 00:33:31,20.266768228488804,Cloudy,18.821742181516388,7.865130431384182,High,4.91028871328993,37.963962253634485,None,-82.61073761127987,-80.49784667480014,41.197884719340585,36.25089379562273,29.944671749477063,9.87896358693419,1.207869175661665,51.03054523973367
27,Abia,4.571767961882165,7.644250927042529,-88.04688957834266,-7.784096674186726,-93.51149533027498,20.557444444192402,37.36209297114911,154.59710195508256,0.927829482613739,44.40625201507182,9040,4,3136,29440,1,GSM,2100,98.93880162218278,0.626917369671165,126.36545284870981,2.7407104886559917,4.078668816579169,2.857861569499428,1999-03-22 13:26:53,1999-03-22 14:21:40,31.47308362704834,Cloudy,4.511565284223984,44.0164941184701,Medium,3.364372432774264,16.586636529573518,None,-98.53665286626327,-71.91820304733682,15.473552340173613,7.555612641906379,48.371226449437145,5.3555577446182125,2.9197492742256883,37.555341271295276
28,Abia,4.9909628579683964,7.846113780565297,-71.9538509464746,-7.335452988888607,-102.29429737679604,-5.349535946941777,56.00297157927439,341.167144517383,4.431243273353495,59.651803263544586,491,225,49327,13544,3,GSM,800,95.56314439084682,0.951248579502007,325.95399067752544,9.069411318475705,3.9210622965987207,0.3223397790842486,1978-01-03 12:30:59,1978-01-03 13:16:10,26.854230491043477,Rainy,18.841515302927913,10.168195571454241,Low,4.438685191826613,5.716359696153351,3CC,-81.77627494451635,-72.11583699723573,46.00285380591937,42.38479643958855,87.79414848226293,9.338817715120092,3.384213207322874,83.07863344947862
29,Abia,5.172914630977548,7.162637903235511,-117.98418773898085,-7.146693192851039,-58.73123592085399,28.202290071319553,45.82211096257921,403.1456280538871,2.0636634830829967,90.94429120943968,7918,361,56621,38318,2,GSM,900,99.44142357314584,3.5253352941121445,138.2742493465235,6.213440101820598,2.9768594315557455,2.929916330521785,1999-10-10 05:57:39,1999-10-10 06:09:50,28.418233889831154,Rainy,94.12081064191791,6.07606673606505,Low,2.422190807053775,25.149053116136056,3CC,-74.20164086890728,-86.24799284411066,11.97995292649619,29.784047202571273,32.35561573788839,16.856723218416953,2.027012324963294,42.441186559426534
30,Abia,5.9673398358120275,7.583133817473579,-92.4767077702441,-13.049552206958637,-96.21427141659491,24.11719003906463,49.61783741799628,195.1131387732276,0.6072130957699501,81.63934470121413,3067,138,9869,44117,3,LTE,1800,95.65781933105758,1.3098857435631501,91.23324917837138,9.882079521847023,2.4276162572666573,1.1311742042330382,2019-03-05 07:41:51,2019-03-05 07:47:49,38.91252606699213,Clear,52.65112796546347,40.41998688843584,Low,2.9547455687792623,38.350981864519426,None,-88.6360839820728,-58.42109318214555,5.25842819547519,26.229070793350783,45.424100645439985,26.237209849874866,4.342634763689933,46.59954346629148
31,Abia,5.065373031936562,7.894826312288272,-99.51595057307588,-6.679686707634886,-76.38558829201492,7.826310329566635,7.186583901907573,343.42390118124064,1.1768579157987564,21.14850764218992,4322,275,22982,38937,2,LTE,2600,99.77603087068081,3.4276611045489185,172.45709830979763,7.2474358641212735,3.8424400814656163,1.0880411306629656,1992-11-20 13:06:37,1992-11-20 13:23:46,24.00244451501329,Rainy,23.36147336401142,7.554281861345241,Low,1.1971999722909716,52.37188976464103,None,-93.15735831524569,-87.76721766948273,5.365968054594067,18.06982584733767,40.34771315349046,24.580198261125435,2.169757368744576,66.04122130597277
32,Abia,4.97890033162265,7.244110739185073,-98.46047871267243,-12.07375567166017,-93.99011144502698,7.747462590418891,9.509299398587023,58.66387685975773,4.862240745965829,65.24528126430812,1993,313,56005,47026,1,LTE,700,97.57349200836867,3.7803343887647896,400.01730696979286,8.57017110806971,4.331591353842585,3.348973508665316,1977-01-03 16:57:26,1977-01-03 17:45:25,34.90457659916017,Cloudy,13.149369113295617,41.00737367585176,High,3.558655005556297,27.82339369594392,2CC,-71.46001410483657,-78.55735122097072,45.249534674217564,22.21910246909556,79.03226597279857,11.034043142041504,1.0950577548072802,95.04909415613885
33,Abia,5.507956012040852,7.987067888092644,-93.09473383711612,-17.621091339262296,-50.87333840286858,18.3510035874454,35.040725772782686,447.3477357347669,0.025045399231264365,14.533841413869785,2645,244,6417,3538,3,WCDMA,2100,99.10169627712911,0.5873637932531667,263.08861749266896,6.866256660207878,4.177318601309394,2.6856395246818314,2004-06-01 13:36:04,2004-06-01 14:08:13,21.555944362876676,Clear,88.67622688344076,9.369736853626065,Medium,4.746009949776155,87.80719412593024,3CC,-97.98635654037207,-87.01008438449153,37.01344258995775,16.676419719562602,35.374597162842896,7.3038213895682915,1.1961052437461688,71.03963916873246
34,Abia,5.415585994798147,7.513349187138749,-89.88047951190515,-15.058781406693925,-96.44187908921771,1.9427737836577474,86.24177347151091,264.42087851635,4.076316684830111,3.4093778232962335,3049,11,64745,43903,2,LTE,700,95.43015530649409,3.5146643194547496,438.40463009883325,8.57417926238101,2.7049613594854174,0.3709569247720401,2019-02-04 22:29:14,2019-02-04 23:20:38,38.47181004474476,Clear,19.165612429202405,49.812381369923685,Low,4.245328672589743,55.5391187732492,None,-73.78456231997903,-87.83823622466993,10.832213873996356,44.115896460193426,49.30646391071042,26.79357213333662,4.368162813402256,48.25340504882395
35,Abia,4.569938591995898,7.136491823087411,-84.8293272443966,-17.69770365829161,-82.47596351494016,-0.03647385533490066,28.25199637517307,21.382545381706265,0.9145940099455324,81.56560998096198,3112,186,5768,6070,3,GSM,1800,97.06305370315081,2.0778247678105153,210.54662307707895,5.995237332083886,2.5817831268609366,3.4240292277820528,2019-04-21 05:34:57,2019-04-21 06:32:39,38.945272644712304,Cloudy,53.9827830363656,43.7169005543541,Low,2.137864346095328,49.059404662253556,2CC,-84.58859436343312,-64.22547956030465,31.03945199031767,42.3063977728485,71.55953449602592,20.88834687830702,1.0888555783359495,52.97492604722683
36,Abia,4.5462931676146905,7.7852077491366956,-106.21394540501832,-13.893149121612435,-84.55147902944793,29.997385307911593,37.91604351384851,369.91137223839786,1.7801267033574752,28.168546790145744,1457,210,25357,35186,1,LTE,2100,97.56727900692795,4.027658994323035,306.55432549788156,2.021513650404436,0.8222151520889581,4.274314651666262,1992-07-31 12:49:45,1992-07-31 12:55:05,25.049035076718678,Clear,66.11564496647911,5.943254784134772,Medium,3.0771744488785835,21.481684850868877,3CC,-61.74501865388641,-79.90575831345363,15.682417954625965,48.73092746664436,92.9302354668952,13.781857177340838,2.3739366152153987,29.117801503472673
37,Abia,4.637947792046742,7.640080218456649,-119.07526037370162,-5.416914215817863,-88.80928622416252,6.5694606086546585,25.59362795883716,90.9700705053208,1.1726099542529105,39.8060063086929,1414,455,52180,17101,3,LTE,1800,96.09520596722639,2.2319619522636946,89.78468195325095,5.701203412023814,3.0965153408724113,2.2377849576921105,2012-07-31 04:49:39,2012-07-31 04:52:20,20.84320682601113,Clear,82.9395799841938,23.742565102709996,High,4.605557581184206,54.99382966315737,3CC,-83.09476526337681,-57.46296627531304,35.62317579410976,40.590759560701905,91.59098943631713,29.621986064712363,0.9054409421012642,54.67883024192757
38,Abia,4.5210152296001835,7.8692278078060545,-103.3466055822615,-15.339372428248506,-84.46729524081988,18.839039135506003,40.76220211660281,12.606671991887719,3.497369821594745,87.918833300056,4885,47,24880,21889,2,LTE,700,97.09733877935929,2.295292519004548,450.46699582477726,4.936230914199126,2.5048928484017323,0.12725544236348585,2004-06-03 23:38:04,2004-06-03 23:52:58,36.12249574537422,Clear,20.99435342031911,33.629872380480045,High,4.70179998341545,50.7809695110204,3CC,-69.40758205702235,-58.35037988142892,46.306625486387446,44.85047249156914,1.2350706006596233,26.30626313243764,3.5823209463150585,89.3861066224142
39,Abia,5.995783398185316,7.654683767533735,-114.22721122618624,-6.135866600475666,-87.99555222638992,6.220383213877049,91.23435201085528,306.23291065406477,1.4259391098852152,98.6608625594312,902,17,10812,42872,1,GSM,700,97.28837202095127,1.8013532495961453,55.47328478575581,5.754744489664372,1.207129639783463,1.650122500635523,1992-10-13 11:15:46,1992-10-13 11:29:03,33.320694597347725,Rainy,19.73187143920062,15.441601660453724,Medium,1.0396134570600504,84.76972032386497,2CC,-87.54978316731504,-85.13016149603884,47.919834515018906,39.71122625033503,47.41367574810533,14.446154028754176,4.82329808518419,46.25856980036184
40,Abia,5.014914910728765,7.359416295842295,-89.24737847955501,-3.636769201620357,-79.93976750652483,-7.39101687655479,11.150348455717928,494.16611595386763,1.7711612494739104,78.28141387598323,2725,32,3588,28537,1,WCDMA,1800,97.78426136326267,0.9611550948003317,127.60742369643246,2.948598709553483,3.3330483435377207,1.7668618984527718,1970-10-31 00:11:52,1970-10-31 00:22:10,33.78834883500783,Rainy,99.62281151212242,19.294184090347876,High,1.4955098313710304,31.552090105408105,None,-66.96433365253542,-89.22179104627817,48.162288078484245,16.800862968344095,56.75968358212356,11.472674434111592,1.6660525232376695,39.807360552385795
41,Abia,4.866929961649552,7.020691364526114,-84.13216019803744,-15.68016959872857,-107.22689261915305,6.5670634822109974,24.854925938450812,125.20400694658306,0.9642985988177111,62.83482425691813,9760,420,7297,32121,3,LTE,2600,96.4908588695845,0.844172545553486,387.79479638764883,3.2092570936096894,4.439030826214026,4.346271058693127,1994-05-31 16:54:07,1994-05-31 17:24:29,22.745187985599586,Cloudy,32.65801228904937,37.81684016220202,Low,1.2593235886033045,74.5984670494295,None,-66.12247587005857,-80.96503089012637,3.3610581341277648,34.46898401508955,38.07984846513759,13.974778018005964,2.3856759250992,94.22261255288855
42,Abia,4.757426866591646,7.76498515321866,-80.87089913092709,-3.4975148565889604,-91.92413852546665,23.127953802265345,21.272336339554265,415.5412684309855,1.8049208079349381,75.28485114241906,2062,159,43374,3777,3,LTE,900,95.08354340268035,4.68575751309174,292.2559017752576,5.119099967574359,3.4819858619154207,3.6422575864338014,2006-10-13 04:44:09,2006-10-13 05:32:13,37.159585765921236,Cloudy,27.7417438775553,24.418531419103186,High,3.176515902552279,72.64510251878829,None,-90.59405799458784,-84.84333137808218,35.8281745461482,38.93454144134508,59.83171746564608,18.7282058626192,3.566883913193766,54.54963435358251
